id;user_type;bu_name;loyalty;user_reg_date;last_event_date;days_since_last_visit;recommendation_generated;recommendation_generated_last_date;map_created;map_created_last_date;map_created_last365days;monitoring_events;monitoring_last_date;monitoring_last365days;field_exploring_events;field_exploring_last_date;field_exploring_last365days;n_active_fields;n_fields;n_farms;total_active_field_area;total_field_area;main_crop;state;region
57397;farmer;;;25/05/2022;25/05/2022;410;;;;;;;;;;;;0;0;0;0;;;;
57414;farmer;;;02/01/2022;25/05/2022;410;;;;;;3;02/01/2022;;1;02/01/2022;;1;1;1;38,7669171;38,7669171;;;
57422;advisor;;;25/05/2022;25/05/2022;410;;;;;;;;;;;;0;0;0;0;;;;
57423;advisor;CC-GUI;Yes;25.05.2022;25.05.2022;410;;;;;;16;25/05/2022;;3;25/05/2022;;1;1;1;220,3119024;220,3119024;;;
57430;farmer;;;19/03/2022;24/05/2022;411;;;;;;1;19/03/2022;;;;;1;1;1;19,43946919;19,43946919;;;
57436;advisor;GC-ROO;Yes;24/05/2022;24/05/2022;411;;;;;;7;24/05/2022;;14;24/05/2022;;4;4;1;1400,359127;1400,359127;;;
57439;advisor;;;20/05/2022;24/05/2022;411;;;;;;;;;;;;0;0;0;0;;;;
57441;advisor;CC-SGO;Yes;24/05/2022;24/05/2022;411;;;;;;;;;;;;0;0;0;0;;;;
57448;farmer;;;24/05/2022;24/05/2022;411;;;;;;;;;;;;1;1;1;157,6396027;157,6396027;;;
57457;farmer;;;24/05/2022;24/05/2022;411;;;;;;;;;;;;0;0;0;0;;;;
57466;farmer;;;25/02/2022;24/05/2022;411;;;;;;;;;;;;0;0;0;0;;;;
57469;farmer;GC-POG;Yes;24/05/2022;24/05/2022;411;;;1;24/05/2022;;;;;3;24/05/2022;;1;1;1;35,8257742;35,8257742;;;
57474;farmer;;;23/05/2022;23/05/2022;412;;;;;;;;;;;;0;0;0;0;;;;
57480;farmer;;;03/05/2022;23/05/2022;412;;;;;;7;03/05/2022;;;;;1;1;1;43,68436335;43,68436335;;;
57490;advisor;CC-CNL;Yes;23/05/2022;23/05/2022;412;1;23/05/2022;;;;9;23/05/2022;;6;23/05/2022;;1;1;1;90,60047731;90,60047731;;;
57495;farmer;;;23/05/2022;23/05/2022;412;;;;;;;;;;;;0;0;0;0;;;;
57504;farmer;;;23/05/2022;23/05/2022;412;;;;;;;;;;;;1;1;1;5,418088021;5,418088021;;;
57505;advisor;CC-CNL;Yes;23/05/2022;23/05/2022;412;1;23/05/2022;;;;14;23/05/2022;;7;23/05/2022;;2;2;1;149,4580884;149,4580884;;;
57510;farmer;;;22/05/2022;22/05/2022;413;;;;;;;;;;;;0;0;0;0;;;;
57525;farmer;;;27/12/2021;22/05/2022;413;;;;;;;;;;;;0;0;0;0;;;;
57535;farmer;;;22/05/2022;22/05/2022;413;;;;;;;;;;;;0;0;0;0;;;;
57544;farmer;;;21/05/2022;21/05/2022;414;;;;;;;;;;;;0;0;0;0;;;;
57553;farmer;;;23/03/2022;21/05/2022;414;;;;;;;;;;;;0;0;0;0;;;;
57560;farmer;;;20/12/2021;21/05/2022;414;;;;;;;;;;;;0;0;0;0;;;;
57568;farmer;;;17/05/2022;21/05/2022;414;;;;;;;;;;;;0;0;0;0;;;;
57577;farmer;;;09/12/2021;21/05/2022;414;;;;;;;;;;;;0;0;0;0;;;;
57587;farmer;;;19/03/2022;21/05/2022;414;;;;;;;;;;;;0;0;0;0;;;;
57597;farmer;;;03/09/2021;20/05/2022;415;;;;;;86;16/10/2021;;12;16/10/2021;;2;2;1;32,81146134;32,81146134;;;
57607;advisor;;;15/08/2019;20/05/2022;415;;;;;;4;06/05/2022;;2;06/05/2022;;2;2;2;20,07355682;20,07355682;;;
57608;advisor;CC-CNL;Yes;20/05/2022;20/05/2022;415;;;;;;;;;1;20/05/2022;;8;14;1;1156,072374;2170,167689;;;
57614;farmer;;;14/04/2022;20/05/2022;415;;;;;;;;;;;;0;0;0;0;;;;
57623;farmer;;;05/02/2022;20/05/2022;415;;;;;;;;;;;;0;0;0;0;;;;
57633;farmer;;;20/05/2022;20/05/2022;415;;;;;;;;;;;;0;0;0;0;;;;
57640;farmer;;;12/11/2021;20/05/2022;415;;;;;;;;;;;;0;0;0;0;;;;
57641;advisor;CC-CNL;Yes;20/05/2022;20/05/2022;415;;;1;20/05/2022;;;;;;;;10;10;1;1503,546741;1503,546741;;;
57648;farmer;;;08/03/2022;20/05/2022;415;;;;;;;;;;;;0;0;0;0;;;;
57658;farmer;;;11/10/2019;19/05/2022;416;;;;;;31;29/04/2022;;8;29/04/2022;;1;1;1;736,7838759;736,7838759;Cotton;Mato Grosso;Centro-Oeste
57668;farmer;;;19/05/2022;19/05/2022;416;;;;;;;;;;;;0;0;0;0;;;;
57676;farmer;;;19/05/2022;19/05/2022;416;;;;;;;;;;;;2;2;1;12,52153867;12,52153867;;;
57703;advisor;;;18/05/2022;18/05/2022;417;;;;;;;;;;;;0;0;0;0;;;;
57704;farmer;CC-MRL;Yes;18/05/2022;18/05/2022;417;;;;;;;;;;;;0;0;0;0;;;;
57711;advisor;;;13/04/2022;18/05/2022;417;;;;;;24;13/04/2022;;6;13/04/2022;;3;3;1;104,0137805;104,0137805;;;
57713;farmer;CC-RVD;Yes;13/05/2022;18/05/2022;417;;;;;;;;;1;18/05/2022;;1;1;1;93,93912578;93,93912578;Corn;Goiás;Centro-Oeste
57724;farmer;;;02/12/2021;17/05/2022;418;;;1;07/04/2022;;11;17/05/2022;;14;17/05/2022;;1;1;1;38,51552834;38,51552834;;;
57728;farmer;CC-BJE;Yes;17/05/2022;17/05/2022;418;;;;;;;;;;;;1;1;1;1438,101727;1438,101727;Other;Piauí;Nordeste
57732;farmer;;;17/05/2022;17/05/2022;418;;;;;;;;;;;;0;0;0;0;;;;
57739;farmer;CC-RVD;Yes;12/05/2022;17/05/2022;418;;;;;;;;;;;;64;8;1;5900,823299;5900,823299;Corn;Goiás;Centro-Oeste
57746;farmer;;;17/04/2022;17/05/2022;418;;;;;;;;;;;;0;0;0;0;;;;
57756;farmer;;;16/05/2022;16/05/2022;419;;;;;;;;;;;;0;0;0;0;;;;
57761;advisor;CC-CNF;Yes;16/05/2022;16/05/2022;419;;;;;;20;16/05/2022;;4;16/05/2022;;2;2;2;316,6332158;316,6332158;;;
57763;farmer;;;16/05/2022;16/05/2022;419;;;;;;;;;;;;0;0;0;0;;;;
57767;farmer;CC-MRL;Yes;28/04/2022;16/05/2022;419;;;;;;3;28/04/2022;;4;29/04/2022;;1;1;1;31,72240759;31,72240759;;;
57770;farmer;;;14/12/2021;16/05/2022;419;;;;;;;;;;;;0;0;0;0;;;;
57780;farmer;;;28/11/2021;16/05/2022;419;;;;;;;;;;;;0;0;0;0;;;;
57788;farmer;;;15/05/2022;15/05/2022;420;;;;;;;;;;;;1;1;1;0,243107278;0,243107278;;;
57796;farmer;;;15/05/2022;15/05/2022;420;;;;;;;;;;;;1;1;1;2,012577551;2,012577551;;;
57804;farmer;;;15/05/2022;15/05/2022;420;;;;;;;;;;;;2;2;1;18,56338658;18,56338658;;;
57813;farmer;;;14/05/2022;14/05/2022;421;;;;;;;;;;;;0;0;0;0;;;;
57821;farmer;;;14/05/2022;14/05/2022;421;;;;;;;;;;;;1;1;1;0,073525914;0,073525914;;;
57838;farmer;;;19/12/2021;14/05/2022;421;;;;;;;;;;;;0;0;0;0;;;;
57847;farmer;;;23/03/2022;13/05/2022;422;;;;;;;;;;;;0;0;0;0;;;;
57849;farmer;CC-RVD;Yes;13/05/2022;13/05/2022;422;;;;;;;;;2;13/05/2022;;9;3;1;1080,147542;1080,147542;Grassland;Goiás;Centro-Oeste
57857;farmer;;;13/05/2022;13/05/2022;422;;;;;;;;;;;;0;0;0;0;;;;
57861;farmer;CC-RVD;Yes;13/05/2022;13/05/2022;422;;;;;;9;13/05/2022;;9;13/05/2022;;1;3;1;90,29229131;431,6349861;Corn;Goiás;Centro-Oeste
57863;farmer;;;30/09/2021;13/05/2022;422;;;;;;;;;;;;0;0;0;0;;;;
57867;farmer;CC-LDB;Yes;13/05/2022;13/05/2022;422;;;1;13/05/2022;;17;13/05/2022;;6;13/05/2022;;2;2;2;11,11904781;11,11904781;;;
57870;farmer;CC-RVD;Yes;13/05/2022;13/05/2022;422;;;;;;;;;;;;9;3;1;583,6577026;583,6577026;Corn;Goiás;Centro-Oeste
57871;advisor;;;13/05/2022;13/05/2022;422;;;1;13/05/2022;;8;13/05/2022;;3;13/05/2022;;1;1;1;1,655060855;1,655060855;Other;Santa Catarina;Sul
57879;farmer;;;03/03/2022;13/05/2022;422;;;;;;;;;;;;0;0;0;0;;;;
57884;farmer;CC-RVD;Yes;13/05/2022;13/05/2022;422;;;;;;;;;;;;1;1;1;36,206433;36,206433;Other;Goiás;Centro-Oeste
57887;advisor;;;12/05/2022;12/05/2022;423;;;;;;;;;;;;0;0;0;0;;;;
57890;farmer;CC-RVD;Yes;12/05/2022;12/05/2022;423;;;;;;;;;6;12/05/2022;;1;1;1;52,57116426;52,57116426;Corn;Goiás;Centro-Oeste
57894;farmer;;;12/05/2022;12/05/2022;423;;;;;;;;;;;;0;0;0;0;;;;
57901;farmer;;;23/03/2022;12/05/2022;423;;;;;;;;;;;;0;0;0;0;;;;
57911;farmer;;;12/05/2022;12/05/2022;423;;;;;;;;;;;;0;0;0;0;;;;
57917;farmer;CC-RVD;Yes;11/05/2022;12/05/2022;423;;;;;;1;11/05/2022;;3;11/05/2022;;2;2;2;136,8733776;136,8733776;Other;Goiás;Centro-Oeste
57933;advisor;CC-CNL;Yes;12/05/2022;12/05/2022;423;;;;;;;;;3;12/05/2022;;1;1;1;69,60566481;69,60566481;;;
57944;farmer;;;10/05/2022;11/05/2022;424;;;;;;;;;;;;9;3;1;2293,877558;2293,877558;Corn;Goiás;Centro-Oeste
57946;farmer;CC-RVD;Yes;11/05/2022;11/05/2022;424;;;;;;;;;4;11/05/2022;;0;2;1;0;40,35440604;;;
57953;farmer;;;09/12/2021;11/05/2022;424;;;;;;;;;;;;0;0;0;0;;;;
57954;farmer;CC-RVD;Yes;11/05/2022;11/05/2022;424;;;;;;;;;;;;9;3;1;388,0244182;388,0244182;Corn;Goiás;Centro-Oeste
57971;farmer;;;02/05/2022;11/05/2022;424;;;;;;;;;;;;0;0;0;0;;;;
57980;farmer;;;11/05/2022;11/05/2022;424;;;;;;;;;;;;0;0;0;0;;;;
57988;farmer;;;13/02/2022;10/05/2022;425;;;;;;3;13/02/2022;;;;;1;1;1;950,6646379;950,6646379;;;
57993;farmer;;;10/05/2022;10/05/2022;425;;;;;;;;;;;;1;1;1;12,50481735;12,50481735;;;
58005;advisor;CC-GUA;Yes;10/05/2022;10/05/2022;425;1;10/05/2022;1;10/05/2022;;5;10/05/2022;;4;10/05/2022;;1;1;1;1,43103025;1,43103025;;;
58007;farmer;;;10/05/2022;10/05/2022;425;;;;;;;;;;;;1;1;1;0,635679752;0,635679752;;;
58014;farmer;;;24/08/2021;10/05/2022;425;;;1;24/08/2021;;23;29/08/2021;;7;29/08/2021;;1;1;1;46,22401175;46,22401175;;;
58020;farmer;;;10/05/2022;10/05/2022;425;;;;;;;;;;;;0;0;0;0;;;;
58030;farmer;;;21/03/2022;10/05/2022;425;;;;;;;;;;;;0;0;0;0;;;;
58036;farmer;CC-RVD;Yes;10/05/2022;10/05/2022;425;;;;;;;;;1;10/05/2022;;4;5;1;110,812763;185,5174797;;;
58049;farmer;;;05/05/2022;10/05/2022;425;;;;;;;;;;;;0;0;0;0;;;;
58058;farmer;;;05/12/2021;09/05/2022;426;;;;;;;;;;;;0;0;0;0;;;;
58061;advisor;CC-CNL;Yes;09/05/2022;09/05/2022;426;;;;;;;;;;;;0;0;0;0;;;;
58067;farmer;;;09/05/2022;09/05/2022;426;;;;;;;;;;;;0;0;0;0;;;;
58076;advisor;CC-CNL;Yes;09/05/2022;09/05/2022;426;;;;;;6;09/05/2022;;11;09/05/2022;;4;4;3;360,0508884;360,0508884;;;
58077;advisor;;;11/02/2022;09/05/2022;426;;;;;;;;;;;;0;0;0;0;;;;
58086;advisor;;;09/05/2022;09/05/2022;426;;;;;;18;09/05/2022;;13;09/05/2022;;5;5;1;305,5795101;305,5795101;;;
58095;advisor;CC-CNL;Yes;09/05/2022;09/05/2022;426;;;;;;11;09/05/2022;;6;09/05/2022;;2;2;1;257,1966382;257,1966382;;;
58105;farmer;;;27/02/2022;08/05/2022;427;;;;;;;;;;;;0;0;0;0;;;;
58114;farmer;;;08/05/2022;08/05/2022;427;;;;;;;;;;;;0;0;0;0;;;;
58124;farmer;;;03/05/2022;08/05/2022;427;;;;;;14;06/05/2022;;1;06/05/2022;;2;2;1;40,82695722;40,82695722;;;
58131;farmer;;;16/04/2022;08/05/2022;427;;;;;;;;;;;;1;1;1;35,75691477;35,75691477;;;
58140;;;;30/10/2021;08/05/2022;427;;;;;;;;;;;;0;0;0;0;;;;
58150;farmer;;;29/11/2021;08/05/2022;427;;;;;;;;;;;;1;1;1;130,0455695;130,0455695;;;
58159;farmer;;;11/03/2022;08/05/2022;427;;;;;;;;;;;;0;0;0;0;;;;
58168;advisor;;;07/05/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58178;farmer;;;07/05/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58188;farmer;;;04/03/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58197;farmer;;;15/10/2021;07/05/2022;428;;;;;;7;15/10/2021;;1;15/10/2021;;1;1;1;5,390686753;5,390686753;;;
58206;farmer;;;24/03/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58215;farmer;;;10/11/2021;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58224;farmer;;;07/05/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58233;farmer;;;07/05/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58242;farmer;;;10/11/2021;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58251;farmer;;;08/03/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58260;farmer;;;07/05/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58268;farmer;;;06/01/2022;07/05/2022;428;;;;;;;;;;;;1;1;1;6,215514583;6,215514583;;;
58275;farmer;;;06/03/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58284;farmer;;;07/05/2022;07/05/2022;428;;;;;;;;;;;;0;0;0;0;;;;
58294;farmer;;;07/02/2022;06/05/2022;429;;;;;;2;07/02/2022;;;;;1;1;1;23,23583999;23,23583999;;;
58303;farmer;;;06/05/2022;06/05/2022;429;;;;;;;;;;;;0;0;0;0;;;;
58311;farmer;;;11/02/2022;06/05/2022;429;;;;;;;;;;;;0;0;0;0;;;;
58321;farmer;;;05/05/2022;06/05/2022;429;;;;;;;;;;;;0;0;0;0;;;;
58330;farmer;;;23/12/2021;06/05/2022;429;;;;;;;;;;;;0;0;0;0;;;;
58340;farmer;;;13/01/2022;06/05/2022;429;;;;;;;;;;;;0;0;0;0;;;;
58345;advisor;CC-PAM;Yes;05/05/2022;05/05/2022;430;;;;;;;;;;;;0;0;0;0;;;;
58353;advisor;CC-PAM;Yes;05/05/2022;05/05/2022;430;;;;;;;;;;;;0;0;0;0;;;;
58358;farmer;;;05/05/2022;05/05/2022;430;;;;;;;;;;;;1;1;1;2,066685282;2,066685282;;;
58359;advisor;CC-PAM;Yes;05/05/2022;05/05/2022;430;;;;;;;;;;;;0;0;0;0;;;;
58367;farmer;;;05/05/2022;05/05/2022;430;;;;;;;;;;;;1;1;1;0,178581781;0,178581781;;;
58385;advisor;CC-PAM;Yes;05/05/2022;05/05/2022;430;;;;;;;;;;;;0;0;0;0;;;;
58387;advisor;;;13/10/2021;05/05/2022;430;;;;;;;;;;;;0;0;0;0;;;;
58396;farmer;;;14/02/2022;05/05/2022;430;;;;;;;;;;;;0;0;0;0;;;;
58406;farmer;;;04/05/2022;04/05/2022;431;;;;;;;;;;;;0;0;0;0;;;;
58411;advisor;CC-PAM;Yes;04/05/2022;04/05/2022;431;;;;;;;;;;;;0;0;0;0;;;;
58412;farmer;;;04/05/2022;04/05/2022;431;;;;;;;;;;;;0;0;0;0;;;;
58420;farmer;;;04/05/2022;04/05/2022;431;;;;;;;;;;;;1;1;1;0,257647539;0,257647539;;;
58429;farmer;;;22/07/2020;04/05/2022;431;;;;;;35;21/10/2021;;14;21/10/2021;;14;14;2;595,2631613;595,2631613;;;
58436;advisor;CC-PAM;Yes;04/05/2022;04/05/2022;431;;;;;;;;;;;;0;0;0;0;;;;
58440;advisor;CC-PAM;Yes;04/05/2022;04/05/2022;431;;;;;;;;;;;;0;0;0;0;;;;
58446;farmer;;;04/05/2022;04/05/2022;431;;;;;;;;;;;;0;0;0;0;;;;
58450;advisor;CC-PAM;Yes;04/05/2022;04/05/2022;431;;;;;;;;;;;;0;0;0;0;;;;
58455;;;;03/03/2021;04/05/2022;431;;;;;;;;;;;;1;1;1;38,87212276;38,87212276;;;
58465;farmer;;;03/05/2022;03/05/2022;432;;;;;;;;;;;;0;0;0;0;;;;
58482;advisor;;;20/12/2021;03/05/2022;432;;;1;20/12/2021;;8;02/05/2022;;7;02/05/2022;;2;2;2;18,87309403;18,87309403;;;
58489;farmer;;;01/01/2022;03/05/2022;432;;;;;;;;;;;;0;0;0;0;;;;
58498;advisor;;;16/09/2021;03/05/2022;432;;;;;;;;;;;;0;0;0;0;;;;
58506;farmer;;;03/05/2022;03/05/2022;432;;;;;;;;;;;;0;0;0;0;;;;
58515;farmer;;;02/05/2022;02/05/2022;433;;;;;;;;;;;;0;0;0;0;;;;
58523;farmer;;;02/05/2022;02/05/2022;433;;;;;;;;;;;;0;0;0;0;;;;
58531;farmer;;;04/04/2022;02/05/2022;433;;;;;;15;04/04/2022;;1;04/04/2022;;2;2;1;49,83681111;49,83681111;;;
58540;farmer;;;08/01/2022;02/05/2022;433;;;;;;;;;;;;2;2;1;64,19905681;64,19905681;;;
58546;advisor;;;01/05/2022;01/05/2022;434;;;;;;;;;;;;0;0;0;0;;;;
58562;farmer;;;16/04/2022;01/05/2022;434;;;;;;8;01/05/2022;;7;01/05/2022;;2;3;1;10,78100303;34,63159796;;;
58571;farmer;;;20/02/2022;30/04/2022;435;;;;;;;;;;;;0;0;0;0;;;;
58579;farmer;;;30/12/2021;30/04/2022;435;;;;;;;;;;;;0;0;0;0;;;;
58596;farmer;;;08/11/2021;29/04/2022;436;;;;;;;;;;;;1;1;1;82,38359427;82,38359427;;;
58606;farmer;;;29/04/2022;29/04/2022;436;;;;;;40;29/04/2022;;5;29/04/2022;;2;2;2;2,373997397;2,373997397;;;
58615;farmer;;;07/10/2021;29/04/2022;436;;;;;;;;;;;;0;0;0;0;;;;
58624;advisor;;;07/02/2022;29/04/2022;436;;;;;;;;;;;;0;0;0;0;;;;
58631;farmer;;;10/04/2022;28/04/2022;437;;;;;;1;15/04/2022;;2;15/04/2022;;1;2;1;34,58903809;64,35683045;;;
58639;farmer;;;07/10/2021;28/04/2022;437;;;;;;;;;;;;0;0;0;0;;;;
58647;farmer;;;05/08/2019;28/04/2022;437;;;;;;22;28/06/2020;;3;26/10/2021;;14;17;1;0,361079691;6,139649222;;;
58657;farmer;;;27/04/2022;27/04/2022;438;;;;;;;;;;;;0;0;0;0;;;;
58667;farmer;;;27/04/2022;27/04/2022;438;;;;;;;;;;;;0;0;0;0;;;;
58677;farmer;;;27/04/2022;27/04/2022;438;;;;;;;;;;;;1;1;1;0,791523684;0,791523684;;;
58684;farmer;;;10/01/2022;27/04/2022;438;;;;;;;;;;;;1;1;1;19,80575654;19,80575654;;;
58693;farmer;;;26/04/2022;26/04/2022;439;;;;;;;;;;;;0;0;0;0;;;;
58702;farmer;;;26/04/2022;26/04/2022;439;;;;;;;;;;;;0;0;0;0;;;;
58709;advisor;;;20/01/2022;26/04/2022;439;;;;;;;;;;;;1;1;1;36,14644275;36,14644275;;;
58717;farmer;;;08/12/2021;26/04/2022;439;;;;;;;;;;;;0;0;0;0;;;;
58727;farmer;;;26/04/2022;26/04/2022;439;;;;;;;;;;;;0;0;0;0;;;;
58737;farmer;;;25/04/2022;25/04/2022;440;;;;;;;;;;;;0;0;0;0;;;;
58745;farmer;;;31/12/2021;25/04/2022;440;;;;;;;;;;;;0;0;0;0;;;;
58752;farmer;;;23/04/2022;25/04/2022;440;;;;;;;;;;;;0;0;0;0;;;;
58773;advisor;;;29/04/2020;24/04/2022;441;;;;;;22;29/08/2021;;1;29/08/2021;;5;5;2;683,4876312;683,4876312;;;
58782;farmer;;;10/03/2022;24/04/2022;441;;;;;;;;;;;;1;1;1;0,426797341;0,426797341;;;
58797;farmer;;;07/02/2022;24/04/2022;441;;;;;;;;;;;;0;0;0;0;;;;
58806;farmer;;;05/12/2021;24/04/2022;441;;;;;;1;06/12/2021;;5;24/12/2021;;2;2;1;4,320577469;4,320577469;;;
58813;advisor;;;24/04/2022;24/04/2022;441;;;;;;;;;;;;0;0;0;0;;;;
58822;farmer;;;23/04/2022;23/04/2022;442;;;;;;;;;;;;0;0;0;0;;;;
58832;farmer;;;03/12/2021;23/04/2022;442;;;;;;;;;;;;0;0;0;0;;;;
58840;farmer;;;03/01/2022;23/04/2022;442;;;;;;;;;;;;0;0;0;0;;;;
58848;farmer;;;27/02/2022;23/04/2022;442;;;;;;;;;;;;0;0;0;0;;;;
58858;farmer;;;01/12/2021;23/04/2022;442;;;;;;;;;;;;0;0;0;0;;;;
58867;farmer;;;22/04/2022;23/04/2022;442;;;;;;;;;;;;0;0;0;0;;;;
58876;farmer;;;09/02/2022;23/04/2022;442;;;;;;;;;;;;0;0;0;0;;;;
58884;advisor;;;27/10/2021;22/04/2022;443;;;;;;;;;;;;0;0;0;0;;;;
58893;farmer;;;09/02/2022;22/04/2022;443;;;;;;;;;;;;0;0;0;0;;;;
58902;farmer;;;30/12/2021;22/04/2022;443;;;;;;;;;;;;0;0;0;0;;;;
58919;farmer;;;24/09/2021;22/04/2022;443;;;;;;;;;;;;1;1;1;3,224929358;3,224929358;;;
58928;farmer;;;06/04/2022;22/04/2022;443;;;;;;;;;;;;0;0;0;0;;;;
58938;farmer;;;18/03/2022;22/04/2022;443;;;;;;;;;;;;0;0;0;0;;;;
58944;farmer;;;25/12/2021;22/04/2022;443;;;;;;;;;;;;0;0;0;0;;;;
58952;farmer;;;03/01/2022;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
58960;farmer;;;23/03/2022;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
58968;advisor;;;19/10/2021;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
58976;advisor;;;26/10/2021;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
58984;advisor;;;21/04/2022;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
58994;farmer;;;12/04/2022;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
59011;farmer;;;17/10/2021;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
59019;farmer;;;16/02/2022;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
59027;farmer;;;18/03/2022;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
59036;advisor;;;23/03/2022;21/04/2022;444;;;;;;;;;;;;0;0;0;0;;;;
59053;farmer;;;05/10/2021;20/04/2022;445;;;;;;;;;;;;0;0;0;0;;;;
59062;farmer;;;27/02/2022;20/04/2022;445;;;;;;;;;;;;0;0;0;0;;;;
59070;farmer;;;20/04/2022;20/04/2022;445;;;;;;;;;;;;0;0;0;0;;;;
59076;farmer;;;19/04/2022;19/04/2022;446;;;;;;;;;;;;0;0;0;0;;;;
59092;farmer;;;18/03/2022;19/04/2022;446;;;;;;5;18/03/2022;;2;18/03/2022;;2;2;1;6,519608674;6,519608674;;;
59099;farmer;;;15/04/2022;19/04/2022;446;;;;;;3;15/04/2022;;2;19/04/2022;;1;1;1;2,839094171;2,839094171;;;
59105;farmer;;;18/04/2022;18/04/2022;447;;;;;;;;;;;;0;0;0;0;;;;
59114;farmer;;;14/02/2022;18/04/2022;447;;;;;;;;;;;;0;0;0;0;;;;
59124;farmer;;;14/04/2022;18/04/2022;447;;;;;;;;;;;;0;0;0;0;;;;
59132;advisor;;;17/04/2022;17/04/2022;448;;;;;;;;;;;;0;0;0;0;;;;
59141;farmer;;;17/03/2022;17/04/2022;448;;;;;;;;;;;;1;1;1;305,1795218;305,1795218;;;
59149;farmer;;;16/04/2022;16/04/2022;449;;;;;;;;;;;;0;0;0;0;;;;
59159;farmer;;;24/12/2021;16/04/2022;449;;;;;;;;;;;;0;0;0;0;;;;
59168;farmer;;;10/02/2022;15/04/2022;450;;;;;;;;;;;;0;0;0;0;;;;
59176;farmer;;;14/04/2022;15/04/2022;450;;;;;;;;;;;;3;3;1;3,067527333;3,067527333;;;
59185;farmer;;;15/04/2022;15/04/2022;450;;;;;;;;;;;;0;0;0;0;;;;
59195;farmer;;;15/04/2022;15/04/2022;450;;;;;;;;;;;;1;1;1;1,736290741;1,736290741;;;
59203;advisor;;;19/12/2021;14/04/2022;451;;;;;;;;;;;;0;0;0;0;;;;
59209;farmer;;;14/04/2022;14/04/2022;451;;;;;;;;;;;;0;0;0;0;;;;
59218;farmer;;;14/04/2022;14/04/2022;451;;;;;;;;;;;;2;2;1;3,812122273;3,812122273;;;
59228;farmer;;;04/12/2019;14/04/2022;451;;;;;;;;;;;;0;0;0;0;;;;
59237;farmer;;;13/04/2022;13/04/2022;452;;;;;;;;;;;;0;0;0;0;;;;
59246;farmer;;;13/04/2022;13/04/2022;452;;;;;;;;;;;;0;0;0;0;;;;
59256;advisor;;;22/03/2022;13/04/2022;452;;;;;;;;;;;;0;0;0;0;;;;
59265;farmer;;;12/04/2022;12/04/2022;453;;;;;;;;;;;;0;0;0;0;;;;
59273;farmer;;;12/04/2022;12/04/2022;453;;;;;;;;;;;;0;0;0;0;;;;
59282;farmer;;;09/04/2022;12/04/2022;453;;;;;;2;09/04/2022;;5;10/04/2022;;2;3;2;134,9378613;159,6520572;;;
59291;farmer;;;12/03/2022;12/04/2022;453;;;;;;;;;;;;0;0;0;0;;;;
59305;advisor;;;12/09/2021;11/04/2022;454;;;;;;;;;;;;0;0;0;0;;;;
59314;farmer;;;11/04/2022;11/04/2022;454;;;;;;;;;;;;1;1;1;38,70226483;38,70226483;;;
59331;advisor;;;05/04/2022;11/04/2022;454;;;;;;2;05/04/2022;;1;05/04/2022;;1;1;1;0,389619106;0,389619106;;;
59340;advisor;;;09/09/2021;11/04/2022;454;;;1;09/09/2021;;30;11/04/2022;;19;11/04/2022;;7;7;1;4163,793169;4163,793169;;;
59346;advisor;;;22/03/2022;10/04/2022;455;;;;;;;;;;;;0;0;0;0;;;;
59355;farmer;;;19/12/2021;10/04/2022;455;;;;;;;;;;;;0;0;0;0;;;;
59364;farmer;;;19/03/2022;10/04/2022;455;;;;;;;;;;;;0;0;0;0;;;;
59373;farmer;;;01/03/2022;10/04/2022;455;;;;;;2;06/03/2022;;;;;2;2;1;11,18312443;11,18312443;;;
59381;farmer;;;16/12/2021;09/04/2022;456;;;;;;;;;;;;0;0;0;0;;;;
59391;farmer;;;16/02/2022;09/04/2022;456;;;;;;;;;;;;0;0;0;0;;;;
59399;farmer;;;07/02/2022;08/04/2022;457;;;;;;;;;;;;0;0;0;0;;;;
59407;farmer;;;04/03/2022;08/04/2022;457;;;;;;;;;;;;1;1;1;0,440195796;0,440195796;;;
59416;farmer;;;27/02/2022;08/04/2022;457;;;;;;;;;1;23/03/2022;;1;1;1;0,052793603;0,052793603;;;
